rooms,total_area,living_area,floor,kitchen_area,airports_nearest,cityCenters_nearest,last_price
5,204.0,121.0,2,19.0,26457.0,5305.0,25800000.0
3,64.0,40.0,6,7.0,14371.0,15364.0,5450000.0
4,77.0,50.8,1,10.0,28918.0,7765.0,5680000.0
2,41.35,26.0,4,5.3,26711.0,28423.0,3350000.0
2,48.2,29.4,4,7.2,32782.0,11857.0,4990000.0
2,55.0,32.0,14,10.0,20558.0,22271.0,6300000.0
3,73.0,49.0,3,9.0,19615.0,3717.0,5990000.0
2,51.0,31.41,8,6.0,41052.0,11184.0,4400000.0
4,90.0,55.0,4,8.0,17380.0,29533.0,7250000.0
1,35.0,16.0,7,11.0,35452.0,15458.0,4500000.0
3,87.0,58.0,1,9.0,34959.0,14350.0,8750000.0
3,60.0,43.5,2,6.2,47918.0,15899.0,5800000.0
2,55.0,34.0,5,8.23,32032.0,4580.0,6200000.0
2,67.7,36.5,16,13.5,33557.0,14656.0,9999000.0
2,64.3,31.7,21,12.0,21743.0,17071.0,5613390.0
2,52.7,29.0,8,8.7,35307.0,14698.0,3600000.0
2,39.0,20.0,3,8.0,17014.0,7666.0,3890000.0
2,47.0,30.5,1,6.0,17719.0,16060.0,3900000.0
1,40.0,18.0,3,9.0,26447.0,32233.0,2700000.0
3,41.6,29.7,3,5.2,9865.0,11089.0,3500000.0
3,136.36,35.88,11,24.03,35966.0,11487.0,31500000.0
3,62.7,42.7,5,8.4,12980.0,15571.0,5400000.0
2,44.5,27.2,6,6.3,30108.0,7480.0,5400000.0
2,63.2,35.5,10,11.4,18428.0,16134.0,8300000.0
3,77.0,45.5,12,10.1,49834.0,16512.0,7000000.0
1,33.22,18.5,5,5.5,35942.0,31131.0,2980000.0
2,74.0,41.0,9,13.4,35847.0,15853.0,7000000.0
1,44.9,16.91,7,13.14,54723.0,19216.0,4217233.0
1,46.2,19.0,13,11.5,37625.0,14153.0,4050000.0
2,45.0,30.0,2,7.0,27859.0,6707.0,5100000.0
3,75.3,47.2,1,8.1,28337.0,23526.0,6100000.0
1,46.0,18.0,4,15.0,39140.0,10364.0,7310000.0
3,84.0,58.0,2,10.0,20504.0,3619.0,16800000.0
1,31.0,18.0,4,5.5,30497.0,6582.0,3700000.0
4,81.3,57.4,4,9.0,13557.0,12353.0,7700000.0
2,73.0,45.2,3,8.5,18862.0,3372.0,6800000.0
2,52.5,29.5,12,7.4,21036.0,22748.0,5000000.0
1,33.5,17.6,3,7.8,15683.0,14479.0,3520000.0
1,37.0,16.0,1,10.0,13557.0,12353.0,3400000.0
1,39.0,20.0,3,7.8,36774.0,12407.0,4850000.0
1,33.9,17.0,7,9.0,18881.0,17734.0,3905000.0
2,36.0,25.0,1,6.0,24930.0,5498.0,6700000.0
3,73.0,47.9,3,9.5,19583.0,34437.0,7190000.0
2,55.7,28.8,7,11.3,21743.0,17071.0,7850000.0
4,74.2,49.5,3,6.8,43959.0,11738.0,6350000.0
2,45.3,29.8,2,6.8,19068.0,10599.0,3700000.0
2,94.8,53.3,3,17.2,26055.0,4800.0,22932404.0
1,46.0,19.6,11,14.0,16548.0,11012.0,5490000.0
1,32.99,16.55,4,9.17,35152.0,8335.0,4229988.0
2,45.0,28.0,2,6.7,21535.0,14265.0,3230000.0
3,88.2,53.9,2,20.0,10742.0,15108.0,7000000.0
2,44.3,28.0,4,5.2,10876.0,11285.0,3390000.0
3,62.0,43.8,6,6.3,15956.0,11199.0,5800000.0
2,44.0,28.0,4,6.0,11036.0,10668.0,4650000.0
3,58.6,39.0,3,8.4,24746.0,5314.0,5650000.0
3,115.5,60.0,9,43.0,39357.0,10581.0,19950000.0
1,38.7,15.7,4,9.3,14741.0,12665.0,4800000.0
2,45.5,27.4,4,7.4,67763.0,49488.0,3800000.0
1,52.0,13.0,7,19.0,18695.0,16268.0,6000000.0
2,61.0,31.0,9,10.45,61710.0,20866.0,4000000.0
1,41.0,18.0,11,10.0,28471.0,14189.0,4100000.0
4,116.0,75.0,5,35.0,20170.0,1261.0,13300000.0
1,50.0,16.5,10,21.0,35555.0,15561.0,8200000.0
3,97.5,63.1,3,13.7,24224.0,4487.0,17000000.0
2,44.4,27.7,3,6.7,25331.0,14207.0,3800000.0
7,164.0,125.9,7,12.0,20139.0,2670.0,17800000.0
3,97.6,54.9,13,15.7,10275.0,13875.0,9800000.0
1,45.0,19.3,4,12.6,25944.0,14657.0,3800000.0
1,34.9,18.0,6,7.0,9879.0,11212.0,3790000.0
3,94.9,53.1,10,17.8,10590.0,13966.0,11800000.0
1,39.76,15.41,9,11.39,23121.0,13004.0,3999000.0
4,120.4,67.2,1,18.3,20030.0,2315.0,7480000.0
3,59.6,40.0,6,7.0,18662.0,13317.0,4400000.0
2,69.0,47.0,14,10.0,31233.0,7372.0,9495000.0
4,150.9,98.2,3,23.9,21204.0,2180.0,12500000.0
1,62.0,36.0,8,12.0,23199.0,28985.0,4000000.0
1,60.84,20.0,3,19.92,25490.0,6597.0,11900000.0
1,46.0,16.0,2,18.6,22376.0,4096.0,6900000.0
2,63.0,31.0,5,12.0,37091.0,11184.0,6450000.0
4,92.0,62.0,3,9.0,44490.0,16728.0,8200000.0
2,52.5,29.5,1,10.7,48711.0,52136.0,3470000.0
2,42.0,27.0,5,5.0,26082.0,29507.0,2800000.0
2,44.0,26.0,3,6.0,27126.0,32913.0,3450000.0
5,173.6,125.5,4,15.0,21776.0,399.0,27000000.0
2,52.0,16.0,1,9.0,13314.0,10927.0,5300000.0
2,62.0,34.0,7,11.0,14015.0,17021.0,6500000.0
2,47.0,30.0,9,8.6,14798.0,13339.0,4900000.0
3,64.3,41.9,1,8.5,30465.0,7498.0,6200000.0
2,46.0,29.0,3,6.0,42816.0,8663.0,4000000.0
3,55.7,36.3,3,5.7,36491.0,9162.0,4500000.0
2,50.4,31.4,4,8.2,20745.0,17027.0,3800000.0
1,39.2,16.4,2,10.4,19691.0,21403.0,3680000.0
1,41.25,16.2,16,10.7,53426.0,19603.0,3750000.0
1,30.6,14.1,12,8.0,21557.0,15383.0,3800000.0
3,106.0,56.7,14,20.2,10023.0,11247.0,21300000.0
2,50.0,25.4,3,7.5,26812.0,5510.0,9000000.0
2,44.3,31.0,1,5.0,13707.0,25861.0,3300000.0
2,62.4,8.4,6,41.0,23662.0,29448.0,4200000.0
3,63.0,41.0,11,7.2,49911.0,14277.0,5080000.0
1,37.0,17.0,5,9.0,16619.0,15159.0,4755000.0
3,54.7,38.4,1,6.2,21248.0,15542.0,4990000.0
1,37.19,14.59,7,10.72,43288.0,12045.0,4800000.0
6,201.9,134.8,3,16.2,23915.0,3747.0,17900000.0
2,47.0,29.0,1,7.5,15939.0,6294.0,5150000.0
3,82.0,57.0,4,10.0,23418.0,5020.0,13000000.0
2,46.0,28.4,4,7.1,45008.0,17246.0,4990000.0
3,122.0,73.0,3,19.0,24667.0,5966.0,11500000.0
1,36.0,18.0,3,7.0,13792.0,16383.0,3330000.0
4,125.0,95.0,3,8.0,20851.0,658.0,8500000.0
1,29.8,18.6,15,6.0,34126.0,13994.0,3650000.0
5,176.0,100.1,16,19.0,37434.0,8460.0,29216000.0
3,62.3,42.2,2,8.4,22903.0,12525.0,4530000.0
3,61.6,41.5,1,8.2,13836.0,14101.0,5350000.0
1,36.1,17.7,1,8.7,13155.0,25308.0,3499000.0
2,76.0,44.6,2,15.0,21226.0,3974.0,7570000.0
2,67.87,35.74,2,11.81,31263.0,6563.0,7200000.0
3,85.9,56.6,4,14.1,23798.0,4365.0,12600000.0
2,50.9,30.6,3,8.2,11192.0,9726.0,6899000.0
2,51.0,34.0,2,7.5,43264.0,9118.0,5200000.0
2,50.5,33.0,3,9.5,36070.0,9815.0,5500000.0
3,56.2,41.3,2,5.0,13466.0,25620.0,4990000.0
3,58.0,38.0,1,7.0,49725.0,15726.0,4550000.0
1,58.3,21.2,7,11.2,23752.0,5552.0,8721680.0
2,52.5,31.6,8,8.6,13990.0,15782.0,5250000.0
2,55.2,32.5,11,10.1,34392.0,11973.0,5800000.0
2,83.0,41.1,11,17.6,33534.0,12166.0,8800000.0
1,36.8,18.6,5,7.5,12157.0,24311.0,3500000.0
2,62.0,36.7,9,10.8,15820.0,8084.0,10900000.0
3,128.0,42.0,1,50.0,26933.0,5780.0,50000000.0
2,57.78,35.07,17,9.7,17755.0,16576.0,6615000.0
2,69.4,36.0,4,12.0,27310.0,6014.0,10078000.0
1,47.9,21.8,18,12.8,34618.0,15186.0,3380000.0
2,46.0,27.0,2,7.0,17429.0,16631.0,4000000.0
1,46.3,20.0,7,12.0,13908.0,19694.0,3600000.0
3,77.6,51.9,6,11.4,27678.0,31102.0,4800000.0
4,97.0,61.0,20,13.1,35715.0,9238.0,10700000.0
2,52.0,29.0,7,8.0,37781.0,14657.0,6000000.0
1,41.0,16.6,11,10.3,41967.0,21283.0,3255000.0
3,62.0,42.2,7,6.0,51464.0,14756.0,5750000.0
1,54.35,22.35,23,18.45,61695.0,20851.0,3100000.0
2,76.3,35.3,14,14.0,34967.0,14640.0,9990000.0
2,45.2,27.5,4,7.3,45139.0,17862.0,4200000.0
2,57.0,36.0,2,7.2,19429.0,2739.0,5690000.0
3,65.9,42.2,4,10.6,36724.0,12246.0,8000000.0
1,45.4,19.8,7,13.2,34084.0,14386.0,4395000.0
3,90.0,50.7,1,14.5,22491.0,3756.0,11500000.0
3,70.8,43.0,12,10.7,15760.0,15976.0,6550000.0
1,42.9,20.2,3,13.0,44881.0,17385.0,4800000.0
2,53.0,29.0,22,9.0,43074.0,10820.0,5395770.0
3,78.2,46.5,13,10.2,53397.0,23323.0,5900000.0
1,50.0,21.0,8,17.0,26100.0,31886.0,5650000.0
4,70.0,56.0,5,7.0,47645.0,15769.0,5650000.0
2,55.0,30.0,10,11.0,36625.0,12180.0,5500000.0
1,30.4,15.4,8,8.1,40642.0,11574.0,3399000.0
4,122.3,83.7,3,10.8,24115.0,4248.0,12300000.0
1,37.84,15.16,2,12.0,22425.0,24137.0,3350000.0
1,32.0,16.0,5,8.0,26164.0,13715.0,3390000.0
2,60.0,32.7,3,11.0,20370.0,30446.0,7800000.0
2,69.0,44.0,1,12.0,21716.0,4346.0,6750000.0
3,115.0,69.75,2,19.2,14456.0,26609.0,29500000.0
2,45.3,30.5,2,6.4,43881.0,16385.0,4400000.0
2,58.3,27.5,4,12.3,17098.0,6837.0,5900000.0
3,142.1,50.2,4,39.0,23559.0,3101.0,16900000.0
2,51.38,25.3,14,10.91,39423.0,16266.0,5400000.0
2,56.4,34.0,6,11.0,32899.0,5126.0,4700000.0
2,50.7,29.8,4,6.6,12129.0,17916.0,3750000.0
1,40.0,16.0,8,10.0,50283.0,15519.0,4400000.0
3,57.4,39.1,7,6.2,49270.0,17185.0,4700000.0
3,68.0,43.0,7,8.0,15668.0,14658.0,6100000.0
3,85.0,53.0,1,9.6,22057.0,1431.0,10500000.0
2,45.0,28.0,1,6.0,26982.0,32768.0,3250000.0
1,43.8,17.9,3,11.85,27314.0,6017.0,6394800.0
3,75.42,36.5,24,13.6,18648.0,16069.0,6958000.0
1,35.4,15.9,5,8.3,25359.0,28784.0,2650000.0
2,40.8,23.4,1,7.0,29782.0,7154.0,5400000.0
2,60.6,29.0,22,10.4,18695.0,16268.0,9690000.0
2,72.0,21.3,5,37.8,22990.0,2445.0,15000000.0
1,45.0,20.0,7,13.0,34014.0,15178.0,4200000.0
3,57.0,36.0,3,6.0,32428.0,11564.0,5350000.0
3,87.0,65.0,5,9.5,11171.0,8690.0,12480000.0
1,39.4,20.4,7,8.7,33632.0,14731.0,4500000.0
3,120.0,69.0,11,15.5,32746.0,13845.0,12850000.0
2,60.5,33.1,6,11.0,18442.0,31262.0,4500000.0
4,109.0,79.4,4,9.2,25860.0,4708.0,10500000.0
3,160.0,92.0,2,30.0,61484.0,42583.0,28000000.0
1,36.0,18.0,11,7.0,26255.0,14027.0,3650000.0
3,78.0,50.0,2,9.0,15298.0,27451.0,7500000.0
3,73.4,44.8,2,11.6,24533.0,4099.0,6799000.0
2,43.0,27.0,4,5.3,55627.0,21301.0,3700000.0
3,62.0,44.1,6,6.3,30108.0,7480.0,5600000.0
3,160.0,90.0,15,35.0,15331.0,14127.0,19800000.0
5,240.0,128.0,7,17.8,26902.0,5605.0,37500000.0
1,43.0,18.0,4,11.0,16153.0,28307.0,4300000.0
1,42.6,17.0,15,10.0,18641.0,22066.0,3350000.0
2,55.0,31.0,13,10.0,18449.0,21873.0,4900000.0
2,43.9,28.8,5,4.8,28324.0,23513.0,3400000.0
2,89.9,59.6,5,15.1,20086.0,3816.0,13000000.0
2,57.5,30.0,6,8.0,28782.0,7485.0,6390000.0
2,39.0,25.9,1,5.4,22276.0,853.0,4000000.0
1,30.5,18.2,5,5.3,29576.0,8397.0,3475000.0
2,60.0,41.0,4,9.0,20515.0,4870.0,6800000.0
1,32.0,18.0,4,6.0,49292.0,52716.0,2250000.0
2,82.6,39.9,5,13.8,43558.0,13138.0,10990000.0
3,81.0,40.0,5,21.0,26090.0,4805.0,10300000.0
3,55.2,40.5,3,4.9,10323.0,12646.0,4900000.0
1,46.0,19.0,6,14.0,20135.0,32289.0,3950000.0
2,63.2,36.4,4,12.0,23199.0,28985.0,4200000.0
2,44.0,28.0,5,6.0,14255.0,10319.0,4250000.0
3,255.0,153.9,2,100.7,29544.0,6916.0,12500000.0
2,64.0,31.0,15,11.0,37636.0,14479.0,6830000.0
2,79.0,44.0,2,16.0,20408.0,6506.0,7800000.0
4,121.4,64.9,5,21.6,33386.0,14234.0,13490000.0
3,93.0,48.6,2,12.0,33534.0,12166.0,8200000.0
2,44.63,28.26,4,5.78,33153.0,9253.0,4200000.0
2,49.0,30.4,1,6.7,47734.0,51159.0,3200000.0
2,42.0,27.9,4,5.3,22633.0,4353.0,5100000.0
3,94.9,69.3,8,10.1,29576.0,11344.0,9500000.0
1,41.0,18.0,9,10.0,24809.0,5061.0,7200000.0
2,59.2,30.0,14,10.2,42534.0,21823.0,5270000.0
3,85.0,54.7,3,12.1,24281.0,3848.0,8495000.0
1,40.2,17.7,5,9.8,18814.0,7038.0,5900000.0
1,40.0,19.0,5,9.0,29591.0,6963.0,5750000.0
1,30.0,15.0,1,9.0,18012.0,23689.0,2599000.0
3,72.0,42.0,2,9.0,35408.0,15710.0,5650000.0
3,93.0,43.0,5,14.0,30905.0,7044.0,13900000.0
3,94.2,56.1,20,15.1,44382.0,16921.0,11800000.0
1,39.0,18.0,9,11.0,7659.0,13841.0,5400000.0
1,40.2,22.6,8,9.1,43111.0,13332.0,3700000.0
3,60.0,38.0,2,8.0,14190.0,26343.0,5200000.0
1,43.5,16.4,7,11.0,28143.0,12209.0,4300000.0
3,120.0,64.0,6,24.0,27329.0,6031.0,14900000.0
2,44.5,27.5,9,7.0,16007.0,10400.0,3950000.0
2,45.0,28.0,7,7.0,32642.0,10882.0,4100000.0
1,55.0,15.0,21,17.5,45469.0,18194.0,5000000.0
3,65.0,35.0,1,30.0,25060.0,14647.0,2300000.0
2,52.0,31.2,5,8.9,19556.0,21268.0,4800000.0
3,75.2,41.0,6,9.0,26013.0,4861.0,7000000.0
3,69.5,46.2,1,8.2,14809.0,13606.0,5400000.0
1,42.2,19.3,4,11.1,19571.0,31725.0,5200000.0
2,60.3,28.0,2,7.9,69775.0,51500.0,4690000.0
2,36.2,24.2,5,6.3,21559.0,5142.0,3850000.0
2,52.3,28.6,3,8.4,33538.0,12258.0,5900000.0
2,48.0,30.7,8,8.0,58361.0,35291.0,4700000.0
1,37.5,18.1,15,9.4,32746.0,13845.0,4150000.0
1,31.0,17.8,5,5.5,11764.0,9283.0,3700000.0
4,242.4,131.0,7,20.0,21946.0,2242.0,159984000.0
2,51.0,30.0,3,8.8,16083.0,7287.0,7500000.0
2,47.0,19.0,15,16.0,53115.0,19292.0,4380000.0
3,65.0,39.7,8,9.2,33792.0,14093.0,7500000.0
3,60.0,42.0,1,7.0,57588.0,34517.0,4800000.0
3,61.4,43.8,3,6.2,50101.0,15065.0,6500000.0
2,48.0,32.0,6,8.0,21534.0,14752.0,3800000.0
3,68.4,41.9,4,7.9,12317.0,14908.0,5950000.0
1,41.0,17.6,4,12.2,35513.0,15519.0,4100000.0
2,49.0,31.2,4,7.8,26911.0,5614.0,7690000.0
2,43.8,27.5,6,6.7,27852.0,11559.0,4300000.0
1,45.26,20.13,8,10.68,39788.0,10560.0,6379000.0
2,50.6,31.3,2,7.5,26773.0,32559.0,4250000.0
2,44.7,30.4,5,7.0,41951.0,14455.0,4050000.0
2,46.0,30.0,2,6.4,27216.0,8195.0,4300000.0
2,63.0,35.0,2,15.0,24043.0,4176.0,5400000.0
2,62.6,38.0,6,11.0,14433.0,13229.0,5700000.0
2,50.0,30.0,4,7.0,14900.0,13696.0,4580000.0
1,44.0,20.0,5,10.0,18649.0,17652.0,3900000.0
1,44.0,12.0,4,21.2,31842.0,5693.0,8550000.0
1,43.6,16.4,8,11.8,15839.0,14635.0,3700000.0
2,55.2,32.6,11,10.2,29492.0,10662.0,4950000.0
2,75.9,39.8,4,16.7,25987.0,4823.0,12200000.0
2,43.0,27.7,5,5.0,14039.0,26193.0,4000000.0
3,94.0,54.0,4,12.7,16087.0,14883.0,6400000.0
1,48.8,17.6,3,12.5,22306.0,17634.0,5550000.0
7,338.6,230.0,4,20.0,24957.0,5641.0,30900000.0
3,73.0,47.0,3,8.0,14448.0,10254.0,6200000.0
1,30.0,16.0,2,7.0,17987.0,11785.0,3150000.0
1,36.7,17.7,3,8.3,15236.0,11043.0,4150000.0
3,94.0,67.0,1,10.0,24675.0,5494.0,9490000.0
4,148.0,103.6,2,20.0,26916.0,5764.0,22500000.0
2,47.0,29.4,2,9.1,22526.0,3175.0,5600000.0
1,40.0,15.0,2,8.0,30139.0,11004.0,4390000.0
2,51.4,31.0,3,8.4,35294.0,10352.0,7150000.0
4,90.0,60.0,3,12.0,20045.0,2321.0,9200000.0
2,54.2,30.0,16,8.8,37948.0,14769.0,6050000.0
3,67.8,48.5,7,7.0,14525.0,10332.0,5050000.0
1,40.0,19.0,9,9.0,22077.0,17405.0,3650000.0
1,41.0,15.4,13,9.3,12678.0,18465.0,2990000.0
3,60.0,43.3,7,6.2,19309.0,18312.0,4198000.0
2,45.0,33.0,3,7.5,46537.0,16823.0,4530000.0
4,80.2,54.3,3,8.0,23183.0,7128.0,6290000.0
1,39.0,16.0,9,12.0,18488.0,15945.0,3999000.0
1,42.7,15.6,3,10.7,22041.0,17369.0,3351765.0
3,63.2,49.7,5,7.4,16973.0,21281.0,4890000.0
2,84.68,45.4,8,16.4,32121.0,5080.0,12000000.0
3,61.0,39.0,3,6.0,50898.0,14963.0,5300000.0
1,34.5,16.4,1,10.1,9731.0,11849.0,5300000.0
3,80.0,43.0,1,8.0,21832.0,399.0,7200000.0
3,61.0,45.6,2,7.0,18213.0,16014.0,4150000.0
1,43.0,17.0,14,16.0,18971.0,4563.0,6324000.0
3,68.0,47.0,5,7.5,18363.0,15820.0,6750000.0
3,103.4,61.1,3,10.2,20821.0,1283.0,12000000.0
3,79.3,53.0,5,7.3,28079.0,7018.0,9800000.0
1,36.0,17.1,4,9.0,18625.0,17628.0,4250000.0
2,68.3,31.5,10,20.0,13308.0,15899.0,8600000.0
1,39.0,16.2,4,10.2,20901.0,22613.0,3550000.0
2,68.72,33.72,9,13.79,54273.0,18766.0,8500000.0
3,68.5,44.8,1,7.7,23553.0,1862.0,10000000.0
1,48.0,24.4,3,17.0,25867.0,4442.0,8380000.0
2,59.6,33.4,10,10.8,33632.0,12264.0,6000000.0
4,77.8,54.5,1,9.8,14128.0,17073.0,5850000.0
4,110.0,72.0,12,10.0,32775.0,13874.0,9690000.0
1,34.0,18.0,5,9.0,20745.0,17027.0,3100000.0
3,72.3,40.0,2,10.0,19402.0,34256.0,7700000.0
2,45.0,30.5,4,7.0,15431.0,12185.0,4400000.0
1,39.6,20.0,14,9.0,35402.0,15703.0,3850000.0
2,62.4,33.1,21,8.2,22041.0,17369.0,5130593.0
3,96.0,55.4,8,16.0,42813.0,12689.0,12900000.0
3,59.7,46.3,4,6.4,42964.0,15468.0,4850000.0
2,50.0,31.0,5,7.0,46251.0,18975.0,5400000.0
2,52.0,32.0,5,7.5,20958.0,22670.0,4150000.0
3,68.7,43.4,4,8.4,25283.0,28707.0,4350000.0
3,63.0,39.5,1,10.6,28275.0,11357.0,4950000.0
6,177.0,115.0,14,11.0,32867.0,11032.0,16650000.0
1,47.2,18.9,7,13.2,48152.0,16785.0,5300000.0
1,39.6,20.3,11,8.0,34330.0,11971.0,4000000.0
2,52.6,30.6,3,9.6,17828.0,30519.0,4600000.0
2,43.0,27.9,2,4.9,14270.0,26423.0,3680000.0
1,42.8,10.0,4,15.9,59377.0,36307.0,3936700.0
3,56.0,38.0,4,5.0,39485.0,11179.0,5600000.0
3,104.9,61.5,4,13.5,36850.0,9016.0,19150000.0
3,111.0,65.3,7,14.0,18750.0,22175.0,6650000.0
3,74.5,49.0,9,10.8,14078.0,16670.0,7000000.0
3,49.0,34.0,3,7.0,46709.0,16857.0,4290000.0
3,63.0,39.0,2,9.5,17849.0,16851.0,5999000.0
3,84.0,50.0,14,14.5,13908.0,19694.0,5500000.0
2,44.4,27.3,5,6.2,27425.0,7693.0,4100000.0
2,53.8,29.2,3,8.5,28276.0,23454.0,5700000.0
2,74.0,44.1,2,15.3,19721.0,2671.0,10800000.0
7,214.0,131.0,4,14.4,24542.0,4761.0,16600000.0
1,39.1,17.8,4,8.6,14135.0,26288.0,3900000.0
5,127.0,76.1,2,18.9,26665.0,5513.0,9500000.0
1,30.7,17.5,2,5.5,18475.0,33047.0,2400000.0
1,43.4,18.1,15,10.3,39140.0,10364.0,6350000.0
2,48.6,27.4,5,7.7,41698.0,14203.0,5399000.0
2,77.1,42.0,8,13.0,33620.0,14006.0,8000000.0
1,31.0,17.6,4,4.7,48879.0,52304.0,2650000.0
2,100.0,57.0,9,36.0,37412.0,8370.0,21615000.0
1,35.9,18.7,10,10.5,35662.0,16699.0,4100000.0
1,38.9,15.2,6,9.1,17520.0,16316.0,3700000.0
2,45.7,23.7,3,7.5,23099.0,2144.0,10400000.0
4,86.0,56.0,3,8.0,22464.0,5354.0,7050000.0
4,108.4,67.8,5,10.9,23617.0,5223.0,10921556.0
1,33.0,17.0,5,8.0,51331.0,15453.0,3580000.0
3,56.5,37.5,3,7.0,20644.0,2004.0,5850000.0
2,43.3,35.7,1,5.2,37242.0,32432.0,3250000.0
1,30.0,15.0,9,6.0,36294.0,10652.0,3700000.0
1,39.0,20.0,2,10.0,15801.0,16447.0,4090000.0
3,71.5,43.1,4,8.2,8502.0,12159.0,7000000.0
1,37.1,10.0,7,15.0,14059.0,26212.0,3850000.0
2,62.5,22.5,2,21.0,29990.0,4870.0,10850000.0
3,132.4,71.0,8,19.0,12405.0,8376.0,23000000.0
4,49.0,38.0,4,5.5,11046.0,12150.0,4450000.0
1,43.0,19.0,1,12.0,28554.0,34341.0,3500000.0
2,62.0,34.0,7,10.0,36539.0,10807.0,8200000.0
4,130.0,92.8,2,12.5,20250.0,1637.0,28570000.0
1,51.2,15.0,5,17.4,39412.0,10186.0,11060000.0
3,95.0,54.0,12,13.0,16057.0,14853.0,6200000.0
1,34.0,14.6,5,8.0,20558.0,4913.0,4650000.0
2,60.0,31.9,1,8.8,19507.0,4262.0,5050000.0
3,103.0,43.0,4,40.0,36413.0,11001.0,14300000.0
1,33.0,16.5,2,8.4,18052.0,17960.0,2850000.0
3,61.0,44.0,2,6.0,25060.0,14647.0,5150000.0
3,86.5,47.4,8,12.5,13931.0,19717.0,5400000.0
3,57.1,39.0,8,7.0,19816.0,11347.0,5500000.0
3,58.0,42.0,2,5.5,39221.0,8476.0,5400000.0
1,49.0,25.0,6,12.0,18615.0,15955.0,4700000.0
2,50.1,28.3,5,6.8,13565.0,11594.0,4990000.0
1,45.0,20.0,4,11.4,35998.0,16300.0,4400000.0
1,42.0,19.0,19,10.0,37717.0,14561.0,4350000.0
2,83.0,45.0,11,17.0,12838.0,11477.0,10700000.0
2,46.0,28.5,5,7.2,26599.0,32385.0,3400000.0
5,72.0,59.0,4,6.5,14237.0,15009.0,5200000.0
1,42.0,18.0,5,9.0,13308.0,15899.0,6700000.0
4,87.0,60.0,5,8.5,21136.0,6082.0,6500000.0
1,34.4,17.3,2,9.9,44418.0,10060.0,3800000.0
3,100.4,55.0,4,15.0,20802.0,801.0,10000000.0
1,39.2,20.1,2,8.4,33219.0,14243.0,3700000.0
3,80.0,47.2,6,14.6,35098.0,13168.0,7650000.0
1,32.0,14.0,1,9.0,41275.0,11489.0,3200000.0
2,67.0,37.0,11,12.0,36614.0,12135.0,13690000.0
3,63.1,38.7,6,9.8,23809.0,4377.0,6200000.0
1,42.0,18.0,16,10.3,48847.0,16685.0,4460000.0
4,94.6,60.3,2,15.2,27127.0,5829.0,9600000.0
1,32.0,18.6,5,6.0,40306.0,9566.0,3700000.0
3,62.3,45.5,7,7.2,18578.0,17580.0,4190000.0
1,32.5,20.3,6,6.4,51543.0,11981.0,3800000.0
2,46.0,28.2,1,7.0,25517.0,14230.0,3350000.0
1,34.8,15.16,3,10.6,17138.0,15934.0,3290000.0
1,38.0,18.0,10,11.0,39474.0,12650.0,6800000.0
4,59.6,43.7,5,7.2,13153.0,9435.0,4380000.0
2,33.0,20.0,6,9.0,18230.0,21392.0,3000000.0
3,95.0,61.1,4,14.7,11828.0,9439.0,18000000.0
1,31.0,17.0,3,5.5,27909.0,22953.0,3600000.0
3,87.9,50.4,15,12.0,36388.0,13302.0,10335000.0
1,52.0,25.4,1,11.6,21047.0,33201.0,4500000.0
1,40.5,15.8,8,13.0,7659.0,13841.0,4300000.0
2,65.4,30.61,2,13.69,44775.0,8491.0,7850000.0
3,86.3,49.0,14,14.0,12960.0,12342.0,14400000.0
4,105.0,76.3,1,6.3,14880.0,27034.0,10500000.0
3,96.0,53.0,7,13.5,13308.0,15899.0,13700000.0
2,82.0,38.7,8,18.1,30784.0,6662.0,10450000.0
1,38.9,16.4,4,10.1,36724.0,12246.0,4550000.0
1,39.0,18.0,16,10.6,21928.0,17501.0,3770000.0
3,102.25,52.6,16,22.22,18795.0,4390.0,13800000.0
1,29.0,15.5,9,6.8,22675.0,12886.0,2950000.0
1,29.0,15.5,9,6.5,13895.0,13960.0,3450000.0
2,85.0,43.0,9,16.0,52212.0,16802.0,7900000.0
2,45.5,28.0,4,7.0,32642.0,10882.0,4200000.0
1,47.0,13.0,3,17.0,18573.0,16168.0,5000000.0
1,34.1,19.0,4,6.4,27361.0,8340.0,3500000.0
2,59.6,28.8,2,11.1,17843.0,14466.0,6800000.0
1,32.7,18.0,8,6.3,24693.0,28118.0,2150000.0
2,51.5,27.8,11,8.3,34636.0,12010.0,5000000.0
1,40.0,20.1,5,10.4,32923.0,14022.0,4050000.0
3,63.0,40.0,4,7.7,33011.0,12086.0,5400000.0
1,31.4,17.8,5,5.2,58086.0,35014.0,3000000.0
2,44.5,27.4,1,7.1,46295.0,19019.0,4800000.0
1,42.4,19.0,2,10.7,25360.0,14749.0,3700000.0
2,43.0,20.77,10,12.0,29244.0,7947.0,5800000.0
2,50.0,30.0,2,10.0,24433.0,1725.0,14950000.0
1,31.6,11.4,4,8.2,57025.0,33954.0,3250000.0
2,45.0,31.0,1,6.0,37842.0,17233.0,2100000.0
3,86.2,44.9,2,15.7,24151.0,5777.0,9000000.0
1,30.5,17.4,1,6.0,15726.0,8608.0,3150000.0
3,82.0,48.0,5,12.0,22425.0,24137.0,5752000.0
2,58.1,32.0,5,9.1,51964.0,13985.0,6300000.0
2,49.0,25.5,2,17.3,21678.0,4996.0,4950000.0
2,47.0,29.38,6,6.35,50068.0,15809.0,4600000.0
